i want to leave you with one last thought .	最後我想留給你們一個想法 。
on the other hand , if it's just our brain's autocorrecting the size of objects near the horizon , then we'd expect the moon illusion to be visible inside a planetarium , where the whole sky , including the horizon , is displayed on a spherical dome overhead .	另一方面 , 如果這只是我們的大腦自主修地平線附近物體的大小 , 那麼我們會期待月亮錯覺在一個星球內 , 整個天空中 , 包括地平線 , 會出現在一個物體外面的物體 。
and that happened because this one person had a documentary instinct , which was to post a status update , which is what we all do now , so if something happens , we put our status update , or we post a photo , we post a video , and it all goes up into the cloud in a constant stream .	這件事發生了 , 因為這個人有紀錄片直覺 , 就是把現狀貼上來 , 這是我們現在做的 , 所以如果發生了什麼事 , 我們會把現狀更新 , 或者我們貼上一張照片 , 我們會貼上一張影片 , 全部都貼上雲層 。
and about three years ago , i started an exercise in openness and inclusiveness by reaching out into the opensource software community to create new digital tools for magic tools that could eventually be shared with other artists to start them off further on in the process and to get them to the poetry faster .	大約三年前 , 我開始了一項開放和包容性的運動 , 透過進入開放資源軟體社群 , 來創造出新的數位工具 , 來創造出魔法工具 , 最終可以和其他藝術家分享 , 讓他們在過程中更進一步開始 , 讓他們更快地進入詩 。
and to do this , i knew that i had to see the way in which artists work , understand the artist's studio as a laboratory , imagine , then , reinventing the museum as a think tank and looking at the exhibition as the ultimate white paper asking questions , providing the space to look and to think about answers .	為了做到這一點 , 我知道我得要看到藝術家工作的方式 , 了解藝術家的工作室當作實驗室 , 想像一下 , 接著 , 重新設計博物館 , 成為一個思考坦克 , 把展覽視為最終的白紙問問題 , 提供空間去看並思考答案 。
they have enjoyed the true meaning of belonging to a place , and that was reflected in their built environment , in the mosques and churches built backtoback , in the interwoven souks and public venues , and the proportions and sizes based on principles of humanity and harmony .	他們很享受屬於一個地方的真正意義 , 而這反映在他們建造的環境中 , 在清真寺和教堂裡 , 建構回饋 , 在內部的土耳其和公共場所 , 根據人類和諧的原則和大小 。
and the nice thing about this , we have a selfserve program , and many thousands of websites have signed up , and this let's them really make money . and i you know , there's a number of people i met i met this guy who runs a conservation site at a party , and he said , " you know , i wasn't making any money .	最棒的一點是 , 我們有一個自我服務計畫 , 有數千個網站簽署起來 , 這是他們真的賺錢 。 你知道 , 我遇到很多人遇到我遇到這個在派對上經營保育場的人 , 他說: 「 你知道 , 我沒有賺任何錢 。
and when that information is collected , even though it's conversations with americans , it can then be funneled to the fbi where the fbi is allowed to search through it without getting a warrant , without probable cause , looking for information about americans and whatever crimes we may have committed with no need to document any kind of suspicion .	當這些資訊被收集起來 , 即使是和美國人的對話 , 也會被投資到聯邦調查局 , 聯邦調查局被允許透過它來搜尋 , 沒有任何可能的原因 , 沒有可能的原因 , 尋找關於美國人的資訊 , 以及我們可能犯下的任何犯罪 , 都不需要記錄任何類型的疑問 。
they have to gamble , because they want to appear cutting edge and catch the words that are going to make it , such as lol , but they don't want to appear faddish and include the words that aren't going to make it , and i think a word that they're watching right now is yolo , you only live once .	他們必須要賭博 , 因為他們想要出現尖端的邊緣 , 抓住那些會讓它產生的字 , 比如說ll , 但他們不想出現饑荒 , 包括那些不想讓它產生的字詞 , 我認為他們現在正在看的字詞是yolo , 你只能活一次 。
removes some scaffolding . one of the reasons rome remains the extraordinary place it is that because of scaffolding and the determination to maintain the fabric , it is a city that continues to grow and adapt to the needs of the particular time in which it finds itself , or we find it .	除去一些支架 。 羅馬之所以仍然是特別的地方之一 , 是因為支架和決心要維持結構 , 是因為這個城市持續成長並適應它自己找到的需求 , 或者我們找到它 。
prior to going to prison , i didn't know that there were so many brilliant black poets , authors and philosophers , and then i had the great fortune of encountering malcolm x's autobiography , and it shattered every stereotype i had about myself .	前往監獄 , 我不知道有這麼多聰明的黑人詩人、作家、哲學家 , 接著 , 我很幸運遇到馬爾科姆x的自傳症 , 它破壞了我對自己有的刻板印象 。
not only were scientists able to successfully eliminate lymphoma tumors injected with bacteria , but the injection also stimulated the immune system , priming immune cells to identify and attack untreated lymphomas elsewhere in the mouse .	科學家不僅能夠成功地消除淋巴瘤腫瘤注射細菌 , 還能刺激免疫系統 , 原始的免疫細胞能夠辨識並攻擊老鼠其他地方的淋巴瘤 。
and the name of the protein i'd located was called mesothelin , and it's just your ordinary , runofthemill type protein , unless , of course , you have pancreatic , ovarian or lung cancer , in which case it's found at these very high levels in your bloodstream .	我所在的蛋白質名字叫做 「 皮質素 」 , 它只是你的平凡、流行式的蛋白質 , 除非 , 除非你有胰臟、卵巢癌或肺癌 , 在血液中 , 它在血液中找到非常高的水平 。
and then an enzyme in its digestive tract leeches into the beans , and people with the unenviable job of collecting these cats' leavings then go through the forest collecting the , you know , results and processing it into coffee although you actually can buy it in the unprocessed form .	接著 , 在它消化道的酵素進入豆子裡 , 收集這些貓的留下物的人 , 然後從森林收集 , 你知道的 , 結果 , 處理它變成咖啡 , 儘管你真的可以在未被開發的形式購買它 。
for this song , i'd like us all to take a minute and think about immigrant communities , and especially refugee immigrant communities , and the daily struggle they have to endure , building a life with dignity and meaning away from everything they have loved and known .	在這首歌中 , 我希望大家花一分鐘想想移民社區 , 特別是難民的移民社區 , 他們每天都得要忍受 , 建立一個有尊嚴的生活 , 意義遠離他們所愛及已知的一切 。
back to yad vashem three years ago . after all this episode began , yad vashem decided to rebuild completely the historic museum because now washington was built the holocaust museum in washington and that museum is so much more comprehensive in terms of information .	回到yadvashem三年前 。 畢竟 , 所有的流行病開始後 , yadvashem決定重建歷史博物館 , 因為現在華盛頓的華盛頓博物館建造了華盛頓的大屠殺博物館 , 博物館在資訊方面 , 更加了解 。
stand up for what you believe in , support the organizations that you care about , speak out on the issues that matter to you , get involved , make change , express you opinion , and do it with respect and knowledge and confidence that it's only by working together that the constitutional technology can do the job that it is designed to do .	站出來支持你所相信的 , 支持你關心的組織 , 說出對你很重要的議題 , 參與 , 做改變 , 表達你意見 , 用尊重、知識和信心來做 , 只有透過合作 , 憲法科技才能做到它設計出來的工作 。
thanks to denny moe and the myriad other barbers and community leaders who shared the vision of opportunity and empowerment to make a difference in their communities , we've been able to not only lower blood pressure in our participants , but we've also been able to impact other health indicators .	感謝丹尼·莫及其他理髮師和社區領導人 , 他們分享機會和賦權 , 來改變他們的社區 , 我們不僅能夠降低參與者的血壓 , 也能影響其他健康指標 。
so in a nutshell , incra would offer an alternative to the current system of the big three rating agencies by adding a new , nonprofit player to the mix that would increase the competition , it would increase the transparency of the sector , and it would also increase the quality .	所以 , 簡單來說 , 在incra會提供給目前三大評級機構的替代方案 , 藉由加入新、非營利的球員 , 來增加競爭的競爭 , 它會增加企業的透明度 , 它也會增加產業的品質 。
during this period , launching things into space , just the rocket to get the satellite up there , has cost hundreds of millions of dollars each , and that's created tremendous pressure to launch things infrequently and to make sure that when you do , you cram as much functionality in there as possible .	在這段期間 , 發射東西到太空中 , 只要火箭才能讓衛星上方 , 就能花上億美元 , 這就會造成巨大的壓力 , 無時無刻地發射東西 , 確保你能做到 , 盡可能地將它盡可能的功能發射出來 。
that software has to receive and decode the radio signal , and then figure out what to do with it , even if it's just music that it needs to play on the radio , and that software that does that decoding , if it has any bugs in it , could create a vulnerability for somebody to hack the car .	那個軟體必須收到並解碼無線電信號 , 然後找出該怎麼處理它 , 即使它只是音樂 , 它需要在廣播上播放 , 那個軟體會解碼 , 如果它裡面有任何蟲 , 就能創造一個脆弱感 , 讓某人駭入車 。
and most importantly , what we do is we use a rigorous , and often uncomfortable , process of physical therapy and occupational therapy to retrain the nerves in the nervous system to respond normally to the activities and sensory experiences that are part of everyday life .	最重要的是 , 我們用的是嚴格的 , 通常不舒服的 , 身體治療和職業治療的過程 , 來恢復神經系統中的神經 , 來回應每天生活的活動和感官經驗 。
so starting in february , we launched a basic income demonstration , where for the next 18 months , as a pilot , 130 families , randomly selected , who live in zip codes at or below the median income of the city , are given 500 dollars a month .	所以從二月開始 , 我們發起了一個基本收入示範 , 接下來的18個月 , 作為一個飛行員 , 130個家庭 , 隨機選擇 , 住在城市的zip程式碼之下 , 每個月有500美元的收入 。
well , our research my generation for sure , people who were going to school in the late '60s made very much a shift out of the internal focus of architecture , looking at architecture within its own territory , and we were much more affected by film , by what was going on in the art world , etc .	嗯 , 我們這一代的研究 , 當然 , 在60年代末期 , 將會上學的人 , 會從建築的內在焦點轉變出去 , 看它自己的領土裡的建築 , 我們對電影的影響更深 , 透過藝術世界的情形等等 。
technology has this extraordinary capacity to both instantiate and continue all of our most extraordinary , often hidden desires and biases and encoding them into the world , but it also writes them down so that we can see them , so that we can't pretend they don't exist anymore .	科技擁有這種非凡的能力 , 可以放鬆 , 繼續我們最特別的 , 通常是隱藏的慾望、偏見 , 並將它們編碼到世界 , 但它也寫下它們 , 這樣我們就無法假裝它們不再存在 。
even the people who market these clubs i mean , they'll say these have four axis shafts which minimize loss of club speed and thereby drive the ball farther but they'll say , look , you know , you're not getting 57 , 000 dollars worth of performance from these clubs .	即使是那些行銷這些俱樂部的人 , 他們會說 , 這些人有四項軸的軟體 , 減低了俱樂部的速度 , 驅使球越遠 , 但他們會說 , 你知道嗎 , 你不值57 , 000美金的表現 。
we hope that ted can contribute in a full and fundamental way to the building of this new era in the teaching of music , in which the social , communal , spiritual and vindicatory aims of the child and the adolescent become a beacon and a goal for a vast social mission .	我們希望ted能以全面且基本的方式貢獻給這個新時代在音樂的教學上 , 在這個時代 , 社會、社交、社交、靈性、彎曲性、青春期的目標 , 成為一個美麗的代表 , 成為一個廣大的社會任務的目標 。
finally , the active process is valuable in setting the very broad range of sound intensities that our ears can tolerate , from the very faintest sound that you can hear , such as a dropped pen , to the loudest sound that you can stand say , a jackhammer or a jet plane .	最後 , 活躍的過程是有價值的 , 設定範圍的聲音強度 , 我們的耳朵可以容忍 , 從你能聽到最微弱的聲音 , 例如筆 , 到最大聲的聲音 , 你可以說 , 傑克漢默或噴射機 。
so not only has the fly not got the nectar from the mimic plant , it's also if you look very closely just at the head end , you can see that it's got a bit of pollen that it would be transmitting to another plant , if only some botanist hadn't come along and stuck it to a blue piece of card .	所以 , 不僅有飛行器 , 不是從模仿植物得到的花蜜 , 如果你仔細看 , 你可以看到它有一點花粉 , 它還會傳送到另一種植物 , 如果只有一些植物學家還沒來 , 把它黏在藍色的卡片上 。
[@arkrazorback dirty play can kiss my team's free throw making a @kysportsradio @marchmadness @espn bloodied 3 players so far . ] it is routine for me to be treated in the ways i've already described to you .	[賈賈克拉佐克的惡劣遊戲能讓我的隊伍自由推出一個賈絲汀·馬克勞迪奧 , 到目前為止 , 賈絲汀的3個玩家 。 ]我常常被用我已經描述的方式對待 。
and looking down , the nine wings are bound , structurally but symbolically strong , a great symbol of unity: pure geometry , a perfect circle , 30 meters in section and in plan , perfectly symmetrical , like the idea of sacredness and geometry .	向下看 , 九隻翅膀是有限的 , 結構上但符號上來說 , 非常強壯的 , 單一的象徵:純幾何 , 一個完美的圓圈 , 一個完美的圓圈 , 30公尺的方向 , 完全對稱 , 就像神聖和幾何的概念 。
and if girls grow up in a world that tells them that they are designed just a bit crazier than the boys , then isn't that a little bit like telling them that they are born less capable of rationality than men , less capable of reason and unworthy of the same intellectual respect as their brothers .	如果女孩們在一個世界長大 , 告訴她們她們 , 他們的設計比男孩更瘋狂 , 那就不是有點像是告訴她們 , 他們出生的理性比男性更少 , 理性和不值得他們兄弟的理性和不值得 。
the third thing that it might tell you is somewhat vague , but i think interesting and important , and that is , if you find a signal coming from a more advanced society , because they will be , that will tell you something about our own possibilities , that we're not inevitably doomed to selfdestruction .	第三件事 , 它可能會告訴你 , 有點模糊 , 但我認為有趣且重要的是 , 如果你找到一個來自更先進的社會的信號 , 因為它們會是 , 它會告訴你我們自己的可能性 , 我們無法避免地自我毀滅 。
so obviously , i had to crashland a grandma on america chavez , and not just any grandma a big , strong , luchador grandma , one that loved her enough to take her to the ancestral plain , where america chavez could see the history of her people play out in the skies above .	很顯然 , 我得要在美國查維茲的祖母墜毀 , 不只是任何奶奶──一個大、堅強、富豪的祖母 , 一個她夠愛她帶她去祖先平原 , 在那裡 , 美國查維茲能看到她在天空上演出的歷史 。
these ideas align nicely with our cultural investment in longterm romantic commitment , but they also work well for other kinds of relationships shortterm , casual , polyamorous , nonmonogamous , asexual because this metaphor brings much more complex ideas to the experience of loving someone .	這些想法完全與我們長期浪漫的文化投資結合在一起 , 但它們也能為其他類型的關係短期、不情感、有名、非同性戀的、性別的關係做得很好 , 因為這個比喻將更複雜的點子帶到愛別人的經驗中 。
but there were also plenty of places in the world where societies have been developing for thousands of years without any sign of a major collapse , such as japan , java , tonga and tikopea . so evidently , societies in some areas are more fragile than in other areas .	但世界上還有許多地方 , 社會已經發展了數千年 , 沒有任何大崩潰的徵兆 , 比如日本、日本、孟加拉、提卡普拉 。 所以 , 在某些地區 , 社會比其他地區更脆弱 。
it's very destructive , but it also catalyzes the production of vitamin d in the skin , vitamin d being a molecule that we very much need for our strong bones , the health of our immune system , and myriad other important functions in our bodies .	它非常具毀滅性 , 但它也催化了維他命d在皮膚裡的生產維他命d是一種分子 , 我們非常需要我們的強骨頭、免疫系統的健康 , 以及身體其他重要的功能 。
and on one occasion , i think i spoke in geneva and there was a gentleman who was interviewing me on something like this , and i said , " we are looking at floating islands , " and he thought it was funny , but somebody said , " no , this is not funny . these people are looking for solutions . "	有一次 , 我想我在日內瓦談過 , 有一位先生在訪問我這樣的事 , 我說: 「 我們在看漂浮島 。 」 他覺得很有趣 , 但有人說: 「 不 , 這不是很有趣 。 這些人在尋找解決方案 。 」
those men would eventually be convicted of placing a van filled with 1 , 500 pounds of explosives into the sublevel parking lot of the world trade center's north tower , causing an explosion that killed six people and injured over 1 , 000 others .	這些人最終會被定罪 , 裝滿一千五百磅的爆炸物 , 進入了世界上許多貿易中心的郊區停車場 , 造成六個人死亡 , 傷害超過一千多人 。
he gets up , leaps onto his scooter , races through the city past the church of santa maria della pace , down the alleys , through the streets that tourists may be wandering through , disturbing the quiet backstreet life of rome at every turn .	他站起來 , 跳上他的cooter , 穿越城市的種族 , 穿越聖塔馬里亞·迪拉斯教堂 , 走下了巷子 , 穿越旅遊者可能在穿越的街道 , 擾亂了羅馬的安靜背景生活 。
google answers is something we started , which is really cool , which lets you for five to 100 dollars , you can type a question in , and then there's a pool of researchers that go out and research it for you , and it's guaranteed and all that , and you can get actually very good answers to things without spending all that time yourself .	google答案是我們開始的 , 這真的很酷 , 讓你有五到一百美元 , 你可以輸入一個問題 , 然後有一大堆研究人員來研究它 , 保證它 , 且它是保證的 , 且你真的能得到很好的答案 , 且不經常自己花費 。
and on the day of our record attempt , we put furniture pads on the outside of our good luck jeans and we set off , and right away , we were in trouble , because the denim was against our skin and it began to chafe , and soon our knees were being chewed up .	在我們的唱片試圖的那天 , 我們把家具板放在我們好運的牛仔褲外面 , 然後我們就離開了 , 馬上 , 我們遇到麻煩了 , 因為密度是對我們的皮膚的 , 開始有咖啡 , 很快我們的膝蓋就被起床了 。
so what i'm going to try to do in the next 17 and a half minutes is i'm going to talk first about the flames where we are in the economy and then i'm going to take three trends that have taken place at ted over the last 25 years and that will take place in this conference and i will try and bring them together .	所以接下來的17.5分鐘 , 我要做的是 , 我要先談談我們在經濟中所發生的火焰 , 接著 , 我要談談過去25年在ted發生的三個趨勢 , 那將會發生在這個會議中 , 我會試著把它們結合在一起 。
you basically need intelligence , you need an ability to sit still and focus , to communicate openly , to be able to listen to people and to operate in a workplace that is much more fluid than it used to be , and those are things that women do extremely well , as we're seeing .	基本上 , 你需要智慧 , 你需要能夠靜止、專注的能力 , 公開地溝通 , 能夠傾聽人 , 並在工作場所運作 , 比以前更流暢 , 而這些是女性所做的 , 正如我們所看到的 。
i don't have an answer to the fact that there seem to be bad technologies . i don't have an answer to how this impacts on our dignity , other than to suggest that maybe the seventh kingdom , because it's so close to what life is about , maybe we can bring it back and have it help us monitor life .	我沒有解答 , 事實上 , 似乎有糟糕的技術 。 我沒有解答 , 對我們的尊嚴有什麼影響 , 除了建議 , 也許第七個王國 , 因為它很接近生命的意義 , 也許我們能把它帶回來 , 並協助我們監控生命 。
bruno giussani: alice , basically what you're saying , the talk is , unless wealthy nations start cutting 10 percent per year the emissions now , this year , not in 2020 or '25 , we are going to go straight to the fourplusdegree scenario .	brunogiussani:alice , 基本上你所說的 , 演講是 , 除非財富國家每年開始減少10%的排放量 , 今年的排放量 , 不是2020或1925年 , 我們將直接到4倍以上的情況 。
until we live in a society where every human is assured dignity in their labor so that they can work to live well , not only work to survive , there will always be an element of those who seek the open road as a means of escape , of liberation and , of course , of rebellion .	直到我們生活在一個社會裡 , 每個人都被保證在他們的勞動中 , 這樣他們才能活得好 , 不僅是為了生存 , 還會有一元素 , 那些尋求開放道路的人 , 成為逃脫、自由的一種方式 , 當然 , 還有反抗 。
even if you go for a walk in the proverbial woods , there is a company that manufactured the car that delivered you to the edge of the woods ; there's a company that manufactured the shoes that you have to protect yourself from the ground of the woods .	即使你走進一般的樹林裡 , 有一間公司製造了一台能讓你到木頭邊緣的汽車 ; 還有一間公司 , 製造你必須保護自己不受木頭的地面 。
mb: okay . so , you know , again , what is interesting here is that matt found this module that lets arduino process tv signals , he found some code written by somebody else that generates infrared signals for the tv , put it together and then created this great project .	mb:好 。 所以 , 有趣的是 , matt發現這個模組讓arduino處理電視訊號 , 他找到一些程式碼 , 是由其他發明紅外線信號的人所寫的 , 將它放在一起 , 創造出一個很棒的計畫 。
moving further , once we know we will survive , the basic instinct , we move to the second most powerful instinct , and that is to spread and select the strongest , smartest and fastest seed to the four corners of the earth , or pick the best seed .	更進一步地移動 , 一旦我們知道我們會生存 , 基本直覺 , 我們就會搬到第二個最強大的直覺 , 那就是散播並選擇最強大、最聰明、最快的種子 , 到地球的四個角落 , 或選最好的種子 。
but what scares them more than anything else is this possibility that at some point , tomorrow or a month from now , they're going to lose control of their health , of their lives , of their healthcare , and they're going to become dependent on others , and that's terrifying .	但最嚇人的是 , 在某個時候 , 明天或一個月之後 , 他們會失去控制他們的健康、他們的生活、他們的醫療照護 , 他們會變得依賴其他人 , 那很可怕 。
and what you see is actually , the red dotted line shows the track of this performing element , which was a new piece that created that we created for the which was a robotic drill , basically , that went all the way around , cruised the museum , went all around the walls and did a lot of damage .	你看到的其實是紅點線顯示了這個表演元素的軌跡 , 這是我們為機器人鑽研所創造的新片段 , 基本上 , 經過了一路 , 破壞博物館 , 圍繞著牆壁 , 造成許多傷害 。
but did you know that at your age judy garland was pulling down 150 , 000 dollars a picture , joan of arc was leading the french army to victory and blaise pascal had cleaned up his room no wait , i mean he had invented the calculator ?	但你知道嗎 ? 在你年紀的judygarland拿下了15萬美金的照片 , arc的joan在帶領法國軍去勝利和布萊斯卡清理他的房間--不等 , 我是說他發明了計算機嗎 ?
the work began in the dark corner of a crowded party , in the late night of an early , miserable cambridge winter , when three friends and i asked a question that young folks searching for something real have asked for a very long time: " what if we took a road trip ? "	這項工作始於一場擁擠派對的黑暗角落 , 在一個早期、可悲的劍橋冬天晚上 , 三個朋友和我問了一個問題 , 年輕人在尋找真正需要的東西時 , 會如何 ?
although they very carefully preserved the stomach , the lungs , the liver , and so forth , they just mushed up the brain , drained it out through the nose , and threw it away , which makes sense , really , because what does a brain do for us anyway ?	雖然他們非常小心保存胃 , 肺部 , 肝臟等等 , 他們只是把腦部壓碎 , 把鼻子丟掉 , 這真的很合理 , 因為大腦對我們有什麼影響 ?
politics governs every aspect of life , and by not participating in it , you're literally allowing other people to decide on what you can eat , wear , if you can have access to health care , free education , how much tax you pay , when you can retire , what is your pension .	政治能治理生活的每個面向 , 透過不參與 , 你真的可以讓其他人決定你能吃什麼 , 穿什麼 , 如果你能取得醫療保健、免費教育、付多少稅 , 當你退休時 , 你退休了 , 你的退休是什麼 。
now , in the face of real threats for instance , north korea's recent nuclear weapons tests , which fly in the face of sanctions reasonable people disagree about whether we should maintain some number of nuclear weapons to deter aggression .	舉例來說 , 在面對真正威脅的情況下 , 北韓最近的核武測試中 , 它飛到人們對我們是否應該保持一些核武器來判斷侵略 。
when i imagine what that would feel like if , every time i left my house , there was a chance a police officer would run my license plate , see a warrant for unpaid debt , seize my body they way the did in dc and then take me to a jail cell , i feel a little sick .	當我想像 , 如果我離開我的房子 , 每次我離開我的房子 , 警察就有機會跑我的執照板 , 看到一張警察對不薪資債務的警告 , 把我的身體拿走 , 然後帶我到監獄牢房 , 我感覺有點生病 。
in addition to training their flight attendants and their airline crew , delta air lines also offers skymiles , through a program called skywish , to survivors to help them escape their traffickers and reunite with their families .	除了訓練飛行員和飛機人員外 , 三角洲空軍隊也提供天空微笑 , 透過一個叫做天空飛行員的計畫 , 來協助他們逃離他們的交通工具 , 並和他們的家人重新連結 。
the guilt that the clinton administration expressed , that bill clinton expressed over rwanda , created a space in our society for a consensus that rwanda was bad and wrong and we wish we had done more , and that is something that the movement has taken advantage of .	柯林頓政府表達的罪惡 , 比爾柯林頓在盧安達表達的 , 為盧安達的社會創造了一個空間 , 共識是盧安達不好、錯的 , 我們希望我們能做更多 , 而那就是運動帶來的優勢 。
how's this stuff work ? if each of you differs from the person next to you by one in a thousand , but only three percent codes , which means it's only one in a thousand times three percent , very small differences in expression and punctuation can make a significant difference . take a simple declarative sentence .	這東西是怎麼運作的 ? 如果在座的每個人 , 一千分之一的人 , 只有百分之三的密碼 , 也就是說 , 只有1/3 , 非常小的差異在表達和懲罰上 , 就能做出顯著的改變 。 採取簡單的宣言句子 。
but surround the brewing of that coffee with the ambiance of a starbucks , with the authentic cedar that goes inside of there , and now , because of that authentic experience , you can charge two , three , four , five dollars for a cup of coffee .	但在咖啡的周圍 , 包含著星巴克的模糊 , 和內部的真實cedar , 而現在 , 由於真實的經驗 , 你可以收取二、三、四、五塊錢給一杯咖啡 。
the only thing is that it's liable to having its bluff called , and therefore can only work if it's credible . to make it credible , you must avenge all insults and settle all scores , which leads to the cycles of bloody vendetta .	唯一的一件事是 , 要有它的流體 , 所以只要它是可信的 。 要讓它變得可信 , 你必須要冒險所有的侮辱和安定所有的分數 , 這就會導致血液販售的循環 。
you can protest , you can write letters to the editor , you can donate to and volunteer for causes , you can create art , you can create literature , you can create poetry and music , you can create a community that cares for one another and does not allow those atrocities to happen .	你可以抗議 , 你可以寫信給編輯 , 你可以捐贈和志願者 , 你可以創造藝術 , 你可以創造文獻 , 你可以創造詩歌和音樂 , 你可以創造一個互相照顧的社區 , 且不允許那些暴行發生 。
most of what you see there is an asthma inhaler , but the top is a very small gps transceiver , which gives you the date and location of an asthma incident , giving you a new awareness of your vulnerability in relation to time and environmental factors .	大部分你看到的是氣喘吸入器 , 但頂端是非常小的gps轉變器 , 它給了你氣喘事件的日期和地點 , 讓你意識到你與時間和環境因素的脆弱性 。
this everexpanding infrastructural matrix already consists of 64 million kilometers of roads , four million kilometers of railways , two million kilometers of pipelines and one million kilometers of internet cables .	這個不斷擴展的基礎建設矩陣已經有六千四百萬公里的道路 , 四百萬公里的鐵路 , 兩百萬公里的管道 , 以及一百萬公里的網路纜線 。
you remember ? and you learned the answer , and you've carried this answer in your head for 10 , 20 , 30 , 40 years: the answer is the same . the answer is the same . so when you're asked what the lengths are , you say they're the same , but they're not the same , because i've changed it .	你還記得嗎 ? 然後你發現答案 , 你的腦袋裡有10、20、30、40年的答案是一樣的 。 答案是一樣的 。 所以當你被問到長度是什麼 , 你會說它們是一樣的 , 但它們不是一樣的 , 因為我改變了它 。
and it's within that song that we will all rediscover the possibility of being what we are: a fully conscious species , fully aware of ensuring that all peoples and all gardens find a way to flourish . and there are great moments of optimism .	在那首歌中 , 我們都會重新發現我們所屬的可能性:一個完整的意識物種 , 完全了解到 , 所有人和花園都能找到一種方式來繁榮 。 樂觀的時刻 。
and while i can't claim we were exploring in the genuine edwardian sense of the word — we weren't naming any mountains or mapping any uncharted valleys — i think we were stepping into uncharted territory in a human sense .	雖然我不能宣稱我們正在探索真正的愛德華感受到這個詞 , 但我們不是在指任何山 , 或是繪製任何未知的山谷 , 我認為我們正踏入人類的未知領域 。
we've got to do whatever we can to help them , but we've also got to ask , i think , a more profound question of whether we use this crisis to jump forward to a different kind of economy that's more suited to human needs , to a better balance of economy and society .	我們必須盡我們所能幫助他們 , 但我也必須問 , 我們是否需要更深入的問題 , 來推動這種危機 , 到一個更適合人類需求的經濟體 , 到更好的經濟和社會平衡 。
i said , " oh , this person that is carrying your interest , or as i like to say , carrying your paper into the room , this person who is spending their valuable political and social capital on you , this person who is going to pound the table on your behalf , this is a sponsor .	我說: 「 喔 , 這個帶著你的利益的人 , 或者 , 就像我說的 , 帶著你的紙到房間裡 , 這個花在你身上珍貴的政治和社會資本的人 , 這個人會把桌子倒在你的床上 , 這是一個贊助者 。
and then for a real beginner , you would go down even further and elaborate more say , " open the oven , preheat , wait for the light to go out , open the door , don't leave it open too long , put the penguin in and shut the door . . . " whatever .	接著 , 對於一個真正的初始人 , 你會更進一步地說: 「 打開烤箱 , 打開燈 , 打開門 , 不要放太久 , 把企鵝放進去 , 關上門 。 」
in fact , the greatest wealth . if you think about these other asteroids , there's a class of the nickel iron , which in platinumgroup metal markets alone are worth something like 20 trillion dollars , if you can go out and grab one of these rocks .	事實上 , 最富有的 。 如果你想想其他小行星 , 有一類尼克爾鐵 , 光是在平原金屬市場 , 就值20兆美元 , 如果你能出去抓住其中一個岩石 。
so , the gallery wanted me to have another show in two years , which meant that i really had to paint these paintings much faster than i had ever done them . and i they started to become more political , and i picked areas that sort of were in the news or that i had some feeling about , and i began doing these things .	所以 , 這個畫廊希望我能在兩年內有另一個節目 , 也就是說我真的要畫這些畫作 , 比我做過的還要快 。 我開始變得更政治化 , 我選擇了一些新聞 , 或者我有某種感覺 , 我開始做這些作品 。
if the average age in your country is 45 to 55 , now the average person is looking at diabetes , earlyonset diabetes , heart failure , coronary artery disease things that are inherently more difficult to treat , and much more expensive to treat .	如果你的國家平均年齡是45到55歲 , 現在普通人在看糖尿病、早期糖尿病、心臟衰竭、冠狀動脈疾病 , 通常比較難治療 , 且比較昂貴 。
and though not real , eve harrington , howard beale , mildred pierce are an opportunity to discover what it is to be human , and no less helpful to understanding our life and times as shakespeare is in illuminating the world of elizabethan england .	雖然不是真的 , 艾夫哈林頓 , 默德·貝爾 , 米爾德雷德·皮爾斯是個機會 , 去探索身為人類的意義 , 對於莎士比亞的人生和時光 , 對於伊麗莎白·英格蘭世界沒有幫助 。
more than half of those extra sdrs that were printed in 2009 150 billion dollars' worth went to developed market countries who , for the most part , have a modest need for these foreign exchange reserves , because they have flexible exchange rates .	超過2009年被列印出來的額外drs當中有一半的人值得去開發中國家 , 大部分時候 , 都需要這些外交交易的服務 , 因為他們有彈性交易率 。
if we look at the selectivity of responses in the cortex of the monkey , we see that the monkey has actually changed the filter characteristics which represents input from the skin of the fingertips that are engaged .	如果我們觀察猴子皮質的反應 , 我們會發現猴子的過濾特徵其實改變了手指的皮膚 。
now , what's common to all of these things is the idea that we've had these technologies to control nature only for the last 70 , 80 or 100 years and essentially in a blink , we have squandered our ability to control , because we have not recognized that natural selection and evolution was going to find a way to get back , and we need to completely rethink how we're going to use measures to control biological organisms , and rethink how we incentivize the development , introduction , in the case of antibiotics prescription , and use of these valuable resources .	所有這些東西的共通點是 , 我們有這些技術可以控制大自然 , 僅僅在過去70、80、100年 , 基本上 , 在眨眼中 , 我們已經征服了我們控制的能力 , 因為我們還沒有意識到自然選擇和進化將會找到回復的方法 , 我們需要重新思考我們如何用測量來控制生物體 , 並重新思考我們如何啟發這些生物學的啟發 , 並在這些生物學上使用資源 。
