i want to leave you with one last thought .	最後我想留給各位一個想法 。
many tell us that they're one of only a few homes on their block that are occupied , and that they can see several abandoned homes from where they sit on their porches .	很多人告訴我們 , 他們只是其中一個被佔領的街區的幾個家 , 他們可以從他們坐的地方看到好幾間廢棄的家 。
well , i want to leave you with the thought that what we're really trying to do here is protect this ocean pyramid , and that ocean pyramid connects to our own pyramid of life .	嗯 , 我想留給各位一個想法 , 我們真正想要做的是保護海洋金字塔 , 而海洋金字塔和我們自己的生命金字塔連結在一起 。
even though we've identified the gaps , the whole class will then move on to the next subject , probably a more advanced subject that's going to build on those gaps .	即使我們已經辨識出差距 , 整個課程也會繼續到下一個主題 , 可能更先進的主題是要在這些差距上建立 。
this may seem hard to believe unless you've been reading lots and lots of news reports but in many places , after the tsunami , villagers were still terrified .	這似乎很難相信 , 除非你讀過很多新聞報告 , 但在許多地方 , 在海嘯之後 , 村民仍然很害怕 。
so when alan greenspan was head of the federal reserve , his entire job was to watch out for problems in the us economy and to make sure that they didn't spin out of control .	所以 , 當艾倫·格林斯潘是聯邦保留區的首席時 , 他的整個工作就是去看美國經濟的問題 , 並確保他們沒有控制 。
so eric had an initial design idea for a robot , but we didn't have all the parts figured out , so we did what anybody would do in our situation: we asked the internet for help .	所以艾瑞克對機器人有了一開始的設計想法 , 但我們沒有所有的零件 , 所以我們在我們的情況下做任何人會做的事:我們請網路幫忙 。
it seems to me everybody in the world's been quoted here: pogo's been quoted ; shakespeare's been quoted backwards , forwards , inside out .	對我來說 , 世界上所有人都被引用過:波哥被引用 ; 莎士比亞被引用向後 , 向內 , 向內 。
because as we heard yesterday , countries can lose stars from their flags , but they can also lose press freedom , as i guess americans among us can tell us more about .	正如昨天我們所聽到的 , 國家可以從他們的旗幟中失去星星 , 但他們也可以失去媒體自由 , 如我猜 , 美國人可以告訴我們更多 。
as the spiral of recursive improvement gathers momentum , we eke out victories against the forces that grind us down , not least the darker parts of our own nature .	隨著回收收收收集量提升的精神 , 我們對抗我們自己天性中最黑暗的部分的力量 , 而不是最暗的部分 。
so i get out of the shower and i mechanically dress and i'm walking around my apartment , and i'm thinking , " i've got to get to work . can i drive ? "	所以我離開洗澡 , 機械上穿著 , 我走在我的公寓旁邊 , 我心想: 「 我得去上班 。 我能開車嗎 ? 」
it is the result of arab women deciding every day like me to convert shit into fuel , to work their life to keep work out of their life , and to join forces and not compete .	阿拉伯婦女每天決定要把海水轉換成燃料 , 來工作他們的生活 , 繼續工作 , 去加入力量 , 而不是競爭 。
you can go online and ask for a personal invitation to come and live for a few days in the hotel gelem , in their homes , eating , working and living with the roma families .	你可以上網尋求個人邀請來到飯店gelem住了幾天 , 在家裡吃飯、工作、和和羅馬家庭一起生活 。
with bounded ethicality , the human mind , the same human mind , is making decisions , and here , it's about who to hire next , or what joke to tell or that slippery business decision .	有限倫理 , 人類的思維 , 同一個人類的思維 , 就是做決策 , 這裡 , 重點是要僱用誰 , 或是要說什麼笑話 , 或那個滑稽的商業決策 。
pete seeger said it was septima clark who changed the lyrics to the old gospel song and made the anthem we all know: " we shall overcome . "	皮特.辛格說 , 是塞普蒂瑪·克拉克 , 他把歌詞改成舊的歌曲 , 製作出我們都知道的歌詞: 「 我們要克服 。 」
but i realized that life could be very boring , so i've been thinking about life , and i notice that my camera my digital camera versus my car , a very strange thing .	但我意識到 , 生命可能很無聊 , 所以我一直在思考生命 , 我注意到我的攝影機是我的數位攝影機和我的車 , 非常奇怪 。
compromise , if it's artistic , if it is able to cope with its strategies and there is my first sketch and the last rendering it's not that far away .	妥協 , 如果它是藝術主義的話 , 如果它能夠處理它的策略 , 還有我的第一張草圖 , 以及最後一張地圖 , 它距離不遠 。
we persist also in being sidelined by the idea of the expert as the only one capable of coming up with answers , despite the overwhelming evidence to the contrary .	我們也堅持著專家的一邊線 , 想出答案的唯一能力 , 儘管證據不太相反 。
and it's about our fixation with celebrity and celebrity culture , and the importance of the image: celebrity is born of photography .	重點是我們和名人和名人文化的修復 , 以及這張圖的重要性:名人是攝影的誕生 。
and yes , my sing campaign has supported treatment action campaign in the way that i have tried to raise awareness and to try to also raise funds .	沒錯 , 我的唱片活動支持了治療活動 , 用我嘗試提高意識的方式 , 並試著募集資金 。
they said , this is our design , because it's not only about engaging a community ; it's about empowering a community , and about getting them to be a part of the rebuilding process .	他們說 , 這是我們的設計 , 因為不只是參與一個社區 ; 而是賦權一個社區 , 讓他們成為重建過程的一部分 。
well , i can tell you that , in the rigid structure and highly competitive nature of the korean school system , also known as pressure cooker , not everyone can do well in that environment .	嗯 , 我可以告訴各位 , 在嚴格的結構中 , 韓國學校系統的競爭性質也就是所謂的壓力烹飪器 , 而不是每個人都能在那個環境中做得很好 。
so at one end we have the village idiot , and then far over at the other side we have ed witten , or albert einstein , or whoever your favorite guru is .	到最後 , 我們有村落的白痴 , 接著 , 在另一邊 , 我們有edwitter , 或alberteinstein , 或你最喜歡的吉魯人 。
a muscle memory that overcomes even the most bitter of times , my memory is spotted with days of laughing until i cried , or crying until i laughed .	一個肌肉記憶 , 即使是最痛苦的時刻 , 我的記憶也被發現 , 直到我哭泣 , 或哭泣直到我笑 。
focus all of your time and attention on the kids who are on the bubble , the socalled " bubble kids " kids where your intervention can get them just maybe over the line from failing to passing .	把焦點放在泡泡上的孩子身上 , 所謂的 「 泡泡孩子 」 孩子們 , 讓你的干預可以讓他們從失敗到通過的線上 。
now to put some neurobiological meat on this abstract model , we constructed a simple onedimensional world for our favorite subject , fruit flies .	把一些神經生物肉放在抽象的模型上 , 我們建立了一個簡單的維度世界 , 給我們最喜歡的受試者、果蠅 。
although modern english speakers may think old english sounds like a different language , if you look and listen closely , you'll find many words that are recognizable .	雖然現代的英語演說者可能認為古英語聽起來有點不一樣 , 如果你仔細聽 , 你會發現很多字是可辨識的 。
when the veil of bubbles lifts every morning , we can actually see a community from the pelagic ocean , one of the only places on earth you can see giant bluefin swim by .	當氣泡每天早上升起時 , 我們真的能看到來自紫外線海洋的社區 , 你可以看到地球上唯一一個大藍鮪游泳的地方 。
i was met with a call from my mother , which isn't that out the norm , my mom likes to text , call , email , facebook , instagram , all that .	我接到來自我媽媽的電話 , 不是這樣 , 我媽喜歡傳簡訊、電子郵件、臉書、instagram等 。
the current head of the paris conservatoire said recently , " it takes great physical strength to conduct a symphony , and women are too weak . "	目前巴黎保育協會的主席最近說: 「 要有很好的身體力量才能進行交響樂 , 女性太弱了 。 」
but having taught at harvard over many years , i've learned that from time to time , it's useful to take a short pause , just to make sure we're all on the same page .	但在哈佛教書多年來 , 我學到 , 從時間到時間 , 只要暫停一下 , 只要確保我們在同一頁上都是有用的 。
after the race , he tossed his wet , cloudwhite hair and said , 'you're a god . ' no , anderson , you're the god . "	種族之後 , 他拿了他的濕髮 , 雲端髮說: 「 你是神 。 不 , 安德森 , 你是神 。 」
and i was reminded by karen armstrong's fantastic presentation that religion really properly understood is not about belief , but about behavior .	我被卡倫·阿姆斯壯的偉大演說提醒 , 宗教非常正確地理解 , 不是信念 , 而是關於行為 。
but we were also getting information that this incredibly delicate environment and its people were under threat because they were at the frontline of both middle eastern politics and climate change .	但我們也得到資訊 , 這種極度脆弱的環境 , 人們受到威脅 , 因為他們在中東政治和氣候變遷的前線 。
but the science on these devices has not been able to keep up with the rapid market growth , so regulations on the components of these devices and eliquids are lagging .	但這些裝置的科學尚未和快速市場成長保持聯繫 , 所以規範這些裝置和電子液體的成份正在下降 。
one explanation is that the person doesn't have the disease that's overwhelmingly likely , if you pick someone at random but the test gets it wrong , which is unlikely .	其中一個解釋是 , 這個人沒有這種疾病 , 很有可能 , 如果你隨機挑選某人 , 但測試出錯了 , 那就不太可能 。
earlier this year , protonmail actually had so many users that we ran out of resources , and when this happened , our community of users got together and donated half a million dollars .	今年早些時候 , 質子郵件其實有太多使用者 , 用戶沒有資源 , 而當這發生時 , 我們的使用者團結起來 , 捐贈了50萬美元 。
with no money for rides , they often made the mzungu ride on the roof of the trucks , or in this case , on the top of the train going across south sudan .	沒有開車的錢 , 他們經常在卡車屋頂上騎mzunu , 或者在這個案例中 , 在南蘇丹的頂端 。
and security because malls , they don't like photography so the security would come up and be like , " put that away , " and i'm like , " ok . "	因為商場安全 , 他們不喜歡攝影 , 所以安全會出現 , 說: 「 放棄 , 」 我說: 「 好 。 」
i found out that in science and all its applications , what is crucial is not that technical ability , but it is imagination in all of its applications .	我發現 , 在科學和它所有的應用中 , 重要的不是科技能力 , 而是它所有的應用 。
it started out as a fairly simple idea , albeit a little strange , to put the word " forever " in the landscape so it could appear and disappear in the fog .	一開始 , 它是個很簡單的想法 , 儘管有點奇怪 , 把 「 永遠 」 這個字放在地景中 , 這樣它就會出現並消失在霧中 。
ivan would not maintain eye contact , he had lost the words that he did know , and he didn't respond to his name or to anything we asked him , as if words were noise .	伊萬不會維持眼神接觸 , 他失去了他知道的文字 , 他對他的名字或任何我們問他的東西沒有反應 , 就像文字是噪音一樣 。
and out of that , you get the need for the kind of things that jimmy was talking about , which is our new kinds of organization , or a better way to put it: how do we organize ourselves without organizations ?	除此之外 , 你得到了吉米所謂的 「 吉米 」 的需求 , 這是我們的新型組織 , 或是更好的方式來說明:我們要如何組織自己 , 而沒有組織呢 ?
it was then i realized that i could also use an aerial drone to expand the worlds of bedridden people through flight , giving a sense of movement and control that is incredible .	那時 , 我意識到 , 我也可以用一架空中無人機來擴大床邊的人的世界 , 透過飛行 , 給予一種動作感 , 控制這很不可思議 。
it changed ours , too , when we learned about it , when we learned that almost all plastic bags in bali end up in our drains and then in our rivers and then in our ocean .	它也改變了我們 , 當我們了解它時 , 當我們了解到 , 巴利亞幾乎所有的塑膠袋最終都落在我們的飲料中 , 然後在我們的河流中 , 然後在我們的海洋中 。
" nothing to lose " is a work made in collaboration with performers of size who drew from their lived experiences to create a work as varied and authentic as we all are .	「 什麼都沒損失 」 , 是和表演者合作的作品 , 他們從生活經驗中畫出來 , 創造出和我們一樣不同且真實的工作 。
and here is the longprobosced fly that has not gotten any nectar from the mimic , because the mimic doesn't give it any nectar . it thought it would get some .	這裡是沒有從模仿中得到任何花蜜的長螺旋飛行 , 因為模擬不會給它任何花蜜 。 它認為它會得到一些 。
for some people who suffer from severe chronic pain , that is pain that doesn't go away months after their injury should have healed , none of the regular treatments work .	對於那些遭受嚴重慢性疼痛的人來說 , 在受傷後數個月無法離開的疼痛應該要治癒 , 沒有任何常規治療 。
and it's not an easy movement because , to have this kind of movement , you need to move different regions of the root and to synchronize these different regions without having a brain .	這並不是個簡單的動作 , 因為 , 要有這種動作 , 你需要移動根部的不同區域 , 並同步這些不同區域 , 且沒有大腦 。
they decided to combine the strongest material produced by the plant kingdom with the most elastic material produced by the insect kingdom nanocellulose with resilin .	他們決定將最強的材料結合 , 由植物王國所產生的最有彈性的材料和昆蟲王子奈米纖維素所產生 。
well , it is more common with multiple partners , there is less condom use , and there is agedisparate sex that is , older men tend to have sex with younger women .	嗯 , 對多個伴侶來說 , 比較常見 , 保險套用量較少 , 年齡分離的性別是 , 年長的男人傾向和較年輕的女性有性行為 。
now , if we have all these tools at our disposal , we simply have to ask the question , and thaler and sunstein have , of how we can use these more intelligently .	現在 , 如果我們在我們的爭議中有這些工具 , 我們只需要問這個問題 , thaler和stein , 才能更聰明地使用這些工具 。
now , i bet you're also thinking: " we don't have kinetic cobblestones or flying wheelchairs yet , so what can we do about this problem with today's technology ? "	現在 , 我敢說你們也在想: 「 我們還沒有動態的cobblestons , 或飛輪椅 , 那麼我們能怎麼處理現今科技的問題 ? 」
i spent two weeks at this retreat in my own little hut no music , no nothing sounds of nature , trying to find the essence of concentration , being in the moment .	我花了兩週的時間在我自己的小屋裡 , 沒有音樂 , 沒有大自然的聲音 , 試圖找到集中力的本質 。
as a result , we built it around a culture and set of values that said what you were good at was being daring , at being courageous , at being independent and selfsufficient .	因此 , 我們在文化和價值觀上建立了它 , 說你擅長的就是勇敢、勇敢、獨立、自足 。
this is based on ranges from data , but if you look at nuclear , it would be the size of rhode island to power the u . s . vehicle fleet .	這是根據數據來的 , 但如果你看核能 , 那會是rhode島的大小來強化美國汽車飛行 。
the same technology that has produced the human insulin in bacteria can make viruses that will not only protect you against themselves , but induce immunity against other viruses .	同樣的科技 , 在細菌中製造出人類胰島素 , 不僅能保護你自己 , 也能感染免疫力對抗其他病毒 。
we've looked at other sensors that go on your skin , and they all simply move around too much , and so we found that this is the only reliable way to take a good measurement .	我們觀察了其他的感測器 , 在你的皮膚上移動太多 , 所以我們發現這是唯一可靠的方式來測量 。
you try combinations of genes that you write at the cell level and then in organs on a chip , and the ones that win , that you can then put into a living organism . it'll work .	你試圖結合你在細胞層級寫的基因 , 然後在晶片上的器官 , 然後你就可以放入活體有機體 。 它會成功 。
now in fission , you take a big nucleus , you break it in part , in two , and it makes lots of energy , and this is how the nuclear reactor today works .	現在 , 在fision , 你拿了一顆大核 , 一部分 , 二部分 , 它製造了很多能量 , 這就是現今核反應爐的運作方式 。
you're going to respond to the most powerful word in that sentence , which is " terrified , " and the answer is " yes , i was " or " no , i wasn't . "	你要回應那個句子中最強大的詞 , 「 嚇壞了 」 , 答案是 「 是的 , 我是 」 或 「 不 , 我不是 。 」
it's just a little server control and i made a little video going: " hi , my name's furby , and i'm good , " you know , and then i'd reach my hand .	這只是一個小伺服器控制器 , 我製作了一段影片: 「 嗨 , 我是furby , 我很好 , 」 然後我會拿到我的手 。
i mean , not too long ago , i was on a plane and i heard the voice of a woman pilot coming over the p . a . system , and i was just so excited , so thrilled .	我的意思是 , 不久前 , 我在飛機上 , 我聽見一位女飛行員在p.a系統上發出的聲音 , 我很興奮 , 很興奮 。
using very , very conservative assumptions , this yields a yearly drug market on the retail side of anywhere between 30 and 150 billion dollars .	使用非常非常保守的假設 , 這產出每年在零售市場的零售市場 , 大約有30到1500億美元 。
this map shows some of the countries that have seen a dramatic increase in the numbers of residential care institutions and the numbers of children being institutionalized .	這張地圖顯示了一些國家已經看到住宅照護機構數量大幅增加 , 以及機構化孩童數量 。
they wrote almost 1 , 000 pages on the topic , and all of those pages were reviewed by another 400plus scientists and reviewers from 113 countries .	他們在這個主題上寫了近一千頁 , 所有這些頁面都被另外四百多位科學家和13個國家的評論者所評論 。
those that remain require a thorough investigation of the liminal space between disciplines to create the multifaceted solutions of tomorrow .	剩下的那些人 , 需要一個科學界界界間的獨立調查 , 來創造出未來多面向的解決方案 。
good relationships , bad relationships , annoying relationships , agnostic relationships , and what i'm going to do is focus on the central piece of an interaction that goes on in a relationship .	好的關係、糟糕的關係、惱人的關係、不可知的關係 , 以及我要做的是專注在一個關係中間的互動 。
you have " all in the family , " " sanford and son , " and the dominant show in the top10 for the entire 70s " m<i>a</i>s*h . "	你有 「 全家負責人 」 , 「 桑福德和兒子 」 , 在前10年的主導節目中 , 全部是 「 邁阿拉罕/哈 」 。
but i've come to believe that we have to value family every bit as much as we value work , and that we should entertain the idea that doing right by those we love will make all of us better at everything we do .	但我漸漸相信 , 我們必須珍視家庭的價值 , 只要我們珍視工作 , 我們就應該娛樂我們所愛的人 , 做對的事 , 讓我們所有人都能做得更好 。
this alignment depends not only on our ability to understand the basic concept ; it also depends on our ability to develop common ground and understanding and shared belief systems .	這條規定不僅取決於我們了解基本概念的能力 ; 它也取決於我們發展共同的基礎、理解和共享信仰系統的能力 。
they were men who had been contractors , or they had been building houses and they had lost their jobs after the housing boom , and they were in this group because they were failing to pay their child support .	他們是受害者 , 或是他們在建造房子之後 , 他們失去了工作 , 他們就在這個團體裡 , 因為他們沒有支付孩子的支援 。
and then , out of the blue , for the first time in my entire career , a male fitness magazine called me , and they said they wanted to honor me as one of their gamechangers .	接著 , 在我整個職業生涯中 , 一本男子體力雜誌打給我 , 他們說他們想要把我當作他們的遊戲變換者 。
people have been coming up to me ever since to ask me questions about spaghetti sauce , which is a wonderful thing in the short term but it's proven to be less than ideal over seven years .	人們從來就來找我 , 問我關於義大利醬的問題 , 簡短來說 , 這是件很棒的事 , 但它證明 , 比七年來更不理想 。
the amount of support we provide to countries in central america that are sending refugees and migrants is a tiny fraction of the amount we spend on enforcement and detention .	我們提供給中美國家的支援 , 提供給那些寄送難民和移民的支援 , 只是我們花在執法和拘留的一小部分 。
that’s a cultural movement where black writers and artists who are inspired by the past , present and future , produce works that incorporate magic , history , technology and much more .	這是一個文化運動 , 黑人作家和藝術家 , 他們受到過去、現在、未來的啟發 , 創造出作品 , 包括魔法、歷史、科技 , 以及更多 。
so , i always teach my kids to respect american ideas , but i told my daughter that this is one exception that she is not gay , she is just confused by this american problem .	所以 , 我總是教導我的孩子尊重美國的想法 , 但我告訴我女兒 , 她不是同性戀 , 她只是對這個美國問題感到困惑 。
and so we were able to do this by embedding 40 small , tiny linear actuators inside the device , and that allow you not only to touch them but also backdrive them as well .	所以我們可以透過嵌入四十個小小的線性活動器在裝置內進行 , 這樣你不僅能觸碰它們 , 也能讓它們恢復 。
a visionary storyteller who upended science fiction , butler built stunning worlds throughout her work– and explored dilemmas that keep us awake at night .	一位有遠見的說故事的人 , 他上了科幻小說 , 巴特勒在她的工作中建立了驚人的世界 , 並探索讓我們在晚上醒來的困境 。
video: on the fifth of december 1985 , a bottle of 1787 lafitte was sold for 105 , 000 pounds nine times the previous world record .	影片:1985年12月5日 , 一瓶1787年底賣了一萬五千磅 , 前世界紀錄是前九倍 。
the greatest car you ever drove from " the greatest movie ever sold , " the greatest drink you've ever had , courtesy of " the greatest movie ever sold . "	你開過最偉大的車 , 來自《最偉大的電影》 , 你曾經喝過最偉大的飲料 , 《史上最偉大的電影》 。
other stronger pain medicines and anesthetics work by reducing the activity in painsensing circuits or boosting our coping system , or endorphins .	其他更強烈的疼痛藥物和麻醉劑 , 藉由減少疼痛電路的活動 , 或提升我們的烹飪系統 , 或內啡 。
now , whether you call it religiosity , whether you call this great spirit by any name brahma , allah , the holy trinity you name it but i still think that these two are not mutually exclusive .	無論你稱之為 「 宗教 」 , 不論你稱之為 「 巴馬 」 、 「 阿拉 」 、 「 神聖 」 ──但我仍然認為這兩者並非完全獨特 。
so this is already evidence of how , in the academic literature , we will see a biased sample of the true picture of all of the scientific studies that have been conducted .	所以 , 這已經證明了 , 在學術文獻中 , 我們將會看到真正的科學研究所所所進行的偏見樣本 。
now , adults seem to have a prevalently restrictive attitude towards kids , from every " don't do that , don't do this " in the school handbook , to restrictions on school internet use .	現在 , 成年人似乎對孩童的態度很有限 , 從 「 別這樣做 , 不要在學校裡做 」 , 到學校用的限制 。
so frank russakoff said to me , " if i had a doover , i suppose i wouldn't do it this way , but in a strange way , i'm grateful for what i've experienced .	法蘭克·魯斯科夫對我說: 「 如果我有塗鴉 , 我想我不會這樣做 , 但以奇怪的方式 , 我很感激我所經歷的 。
when you think about it , it would have seemed like a crazy idea , even a few years ago , that i would swap my stuff with a total stranger whose real name i didn't know and without any money changing hands .	想想看 , 它看起來很瘋狂 , 甚至幾年前 , 我會用一個完全陌生的名字來改變我不知道的 , 且沒有任何錢改變手 。
you can either hang around the people who tell you it can't be done and tell you you're stupid for trying , or surround yourself with the people who inspire possibility , the people who are in this room .	你可以掛在身邊的人 , 告訴你 , 你做不到 , 告訴你你是愚蠢的 , 或是你身邊的人 , 那些鼓舞人心的人 , 在座的那些人 。
now , malaria's transmitted by a mosquito , and normally if you're infected with malaria , and you're feeling sick , it makes it even easier for the mosquito to bite you .	瘧疾被蚊子傳染 , 一般來說 , 如果你感染瘧疾 , 你會感覺到疾病更容易 , 蚊子叮咬你 。
and so that's what i'm trying to do with my work , is to take these numbers , these statistics from the raw language of data , and to translate them into a more universal visual language , that can be felt .	這就是我工作的目的 , 就是把這些數據從數據的原始語言中得到的統計數據 , 將它們翻譯成更普遍的視覺語言 , 可以感受到 。
our partnership with our local nationwide children's hospital afforded us they're building us a health clinic within our school , providing health and mental health resources for our students .	我們和全國各地的兒童醫院合作 , 負擔得起我們 , 他們在學校內建了健康診所 , 提供給我們的學生健康和心理健康資源 。
how do you identify the pulse in that place , the passionate people , and then how do you get folk who have been fighting , slogging for 20 years , reenergized about the place that they live ?	你要如何辨識出那個地方的脈衝 , 熱情的人 , 然後你要如何讓那些一直在對抗的人 , 20年來 , 重新認出他們居住的地方 ?
i went to visit kitty carlisle hart , and she is 96 , and when i brought her a copy of " the elements of style , " she said she would treasure it .	我去拜訪凱特琳卡莉莎 , 她96歲 , 當我帶她一份《風格的元素》時 , 她說她會珍惜她 。
but so , curious , i run up to the child of course scaring the living bejesus out of him grab him by the collar , turn it over , and there is my name written on the collar of this sweater .	但 , 好奇的是 , 我跑到兒童身上 , 害怕他用耳朵抓住他 , 把他拉過來 , 轉過來 , 有個名字寫在這個甜圈的耳朵上 。
two years ago the migrating birds had a multiple event where thousands died because of a mutation occurring in the virus , which made the species range broaden dramatically .	兩年前 , 遷徙鳥類有數千件死亡的事件 , 因為病毒突變發生了突變 , 造成物種的範圍大大 。
it ought to be buzzing with plans to reduce the temperature and with plans to live at the higher temperature and not at all costs , but efficiently and cheaply .	它應該要用計劃來模仿溫度和計劃來降低溫度 , 並在更高的溫度下生存 , 而不是任何成本 , 而是有效率且便宜 。
this week , as any week you care to look at , you'll find people actually trying to kill each other from country to country , but even when that's not going on , there's competition between countries , each one trying to shaft the next .	這個星期 , 正如你在乎的任何星期 , 你會發現人們試著殺害彼此 , 從國家到國家 , 但即使這不是發生的 , 每個國家之間都有競爭 , 每一個人都試著要打破下一步 。
now , if you haven't noticed , i am black , thank you and when you grow up in a segregated city as i have , like chicago , you're conditioned to believe that color and race can never be separate .	如果你還沒注意到 , 我是黑人 , 謝謝你 , 當你長大在一個被隔離的城市 , 比如芝加哥 , 你有條件相信顏色和種族永遠不會分離 。
if you've been in an mri scanner , it's very much the same , but this one is outfitted in a special way to not just take pictures of your brain , but to also take pictures of active areas of the brain .	如果你曾在mri掃描儀中 , 它也非常相同 , 但這張照片不僅是用特殊的方式呈現出你大腦的圖片 , 也能拍攝大腦活躍區域的圖片 。
however , we do know that it must at least be strong enough to not fly apart as it rotates , so it probably has a density similar to that of rocky asteroids ; perhaps even denser , like metal .	然而 , 我們確實知道 , 當它旋轉時 , 它至少要夠強壯 , 所以它可能有類似岩石小行星的密度 , 甚至像金屬一樣密度 。
this includes , for example , the 3d laser scanning systems , ever more powerful personal computers , 3d graphics , highdefinition digital photography , not to mention the internet .	舉例來說 , 這包含了3d雷射掃描系統 , 更強大的個人電腦、3d圖像、高定義的數位攝影 , 而不是提到網路 。
that has sparked cholera epidemics in ports along the world and has led to increased concentration on trying to make sure shipping doesn't move these vectors of cholera around the world .	這在世界各地引發霍亂流行病 , 導致增加專注力 , 確保船隻不會在世界各地移動這些霍亂病毒 。
so the next time you pass a jewelry shop window displaying a beautifully cut teardropshaped stone , don't be so sure it's just your culture telling you that that sparkling jewel is beautiful .	所以 , 下次當你通過珠寶店的窗戶展示出美麗的碎石頭 , 不太確定它只是你的文化告訴你 , 噴灑珠寶是美麗的 。
legislation that was meant to better regulate its largest players has hurt its smaller ones , resulting in most of the industry's assets to be controlled by the top one percent .	立法是要更好地規範最大的球員 , 傷害了它的小球員 , 造成大部分產業的資產 , 被最頂尖的1%控制 。
edinburgh in summer , the area beneath the curve is pretty good , but edinburgh in winter , the amount of no that can be released is next to nothing , tiny amounts .	夏天的愛丁堡 , 曲線底下的地區很棒 , 但在冬天的愛丁堡 , 無法釋放的數量很少 , 很少 。
maybe we wouldn't buy light fittings , but we'd pay for the service of light , and the manufacturers would recover the materials and change the light fittings when we had more efficient products .	也許我們不會買光適合 , 但我們會付錢給光源的服務 , 製造商會恢復材料 , 當我們有更有效率的產品時 , 燈光適合 。
second one , without sounding overly zen , and this is a quote from the buddha: " finding yourself in the margins , looking to the edges of things , is often a really interesting place to start . "	第二 , 若沒有聲音過剩 , 這是佛祖的引述: 「 在邊緣找到自己 , 尋找事物的邊緣 , 通常是個很有趣的地方 。 」
so what we decided to do was to see how long it would take to crack these passwords using the best cracking tools that the bad guys are using , or that we could find information about in the research literature .	所以 , 我們決定做的是要用最好的破解密碼來破解這些密碼要花多久才能用到壞人在研究文獻中找到相關資訊 。
this tribe , the cofan , has 17 varieties of ayahuasca , all of which they distinguish a great distance in the forest , all of which are referable to our eye as one species .	這個部落 , cofan有17種不同種類的雅哈拉斯卡 , 它們都區別出森林中的一個很棒的距離 , 全都被視為一種物種 。
so 95 percent of us will say that it is terribly wrong for our partner to lie about having an affair , but just about the same amount of us will say that that's exactly what we would do if we were having one .	我們當中95%的人會說 , 若要有婚外情 , 說謊是非常錯誤的 , 但大約我們當中有多少人會說 , 如果我們有婚外情 , 那正是我們會做的事 。
but by trusting the data that's actually picking up on past practices and by choosing the definition of success , how can we expect the algorithms to emerge unscathed ?	但藉由信任過去的做法和選擇成功的定義 , 我們要如何期待演算法出現 ?
he was eating this orange , sugary candy that he kept dipping his fingers into , and since there was so much saliva on his hands , this orange paste started to form on his palms .	他吃了這個橘色糖果 , 糖糖讓他的手指浸入 , 因為他的手上有很多唾液 , 橘色的義肢開始在他的棕櫚上形成 。
when i heard the amazing talk by salman khan on wednesday , about the khan academy website that teaches hundreds of subjects to students all over the world , i had a flashback .	星期三 , 當我聽到salmankhan的演講時 , 關於khan學院的網站 , 教導全世界數百位學生的主題時 , 我有一個閃電回饋 。
meanwhile , chicken production has shifted to an industrial , factorylike model , with birds raised in spaces with a footprint no larger than a sheet of paper .	同時 , 雞肉生產已經轉變為工業、工廠模型 , 有鳥類在空間中長大 , 沒有比紙張還要大 。
gs: we actually don't chat very much about this particular project , not because we're hiding anything , but this is probably one of the most challenging if not the most challenging project we've undertaken .	格:我們其實不太關心這個專案 , 不是因為我們隱藏了什麼 , 但這可能是最具挑戰性的項目之一 。
he began to go by quanah parker , adopting his mother’s surname , and tried to track down his mother and sister , eventually learning they had both died shortly after their capture .	他從誇納公園開始 , 採用他的母親的暴風雨 , 試著追蹤他的母親和姐妹 , 最終 , 他們兩人在捕捉後沒多久就死了 。
so last fall when we published the results of that work in science , we all became overconfident and were sure we were only a few weeks away from being able to now boot up a chromosome out of yeast .	所以去年秋天 , 我們發表了科學研究結果時 , 我們都變得過度自信 , 確定我們只有幾週的時間 , 才能從酵母中射出染色體 。
in doing so , he encroached on the secular authority of the roman governor orestes , himself a moderate christian , leading to a bitter public feud between the two men .	這樣做 , 他就在羅馬州長奧斯汀的秘密權威下 , 他自己是修改基督徒 , 導致兩位男士之間的公共爭執 。
and then , on top of it you add: " and thousands of young people from athens , madrid and new york will demonstrate for social justice , claiming they are inspired by arabs . "	此外 , 除此之外 , 你還會加上: 「 雅典有數千名年輕人 , 馬德里和紐約會向社會正義展示 , 宣稱他們被阿拉伯人啟發 。 」
all of her online accounts were flooded with screenshots of the video , with graphic rape and death threats and with slurs about her muslim faith .	她所有的線上帳戶都被螢幕淹沒了 , 用圖像強暴和死亡威脅 , 以及關於她的穆斯林信仰的貧民窟 。
in fact , a friend of mine from the security industry told me the other day that there are two types of companies in the world: those that know they've been hacked , and those that don't .	事實上 , 我有一個來自安全產業的朋友告訴我 , 有一天世界上有兩種公司:那些知道他們被駭客 , 而那些沒被駭客的人 。
by the way , just so you know: you get stressed out about genetically modified organisms ; there is not one single vine in this valley or anywhere that is not genetically modified .	順道一提 , 你對基因改造的有機體感到壓力 ; 在這個山谷中沒有任何一個病毒 , 或任何地方都沒有基因改造 。
because we live in the information age , yet the central currency upon which we all depend information is no longer deemed entirely trustworthy and , at times , can appear downright dangerous .	因為我們生活在資訊時代 , 但我們都依賴資訊的中央貨幣不再被認為是完全值得信任的 , 有時 , 可能會出現很危險 。
